task,k,log,eval_seed,value
remaining_count,7,bpi13_incidents,0,2.176586866378784
remaining_count,7,bpi13_incidents,1,2.0945162773132324
remaining_count,7,bpi13_incidents,2,2.1382763385772705
remaining_count,7,helpdesk,0,0.30429962277412415
remaining_count,7,helpdesk,1,0.2993500530719757
remaining_count,7,helpdesk,2,0.30068719387054443
remaining_count,7,mimic_transfer,0,0.5297980904579163
remaining_count,7,mimic_transfer,1,0.5374526381492615
remaining_count,7,mimic_transfer,2,0.5314456820487976
remaining_count,8,BPI17,0,8.03262710571289
remaining_count,8,BPI17,1,8.04906940460205
remaining_count,8,BPI17,2,8.051309585571289
remaining_count,8,BPI20ID,0,1.037662148475647
remaining_count,8,BPI20ID,1,1.0413118600845337
remaining_count,8,BPI20ID,2,1.0305694341659546
remaining_count,8,bpi13_incidents,0,2.1317148208618164
remaining_count,8,bpi13_incidents,1,2.0822792053222656
remaining_count,8,bpi13_incidents,2,2.120861053466797
remaining_count,8,helpdesk,0,0.3061158061027527
remaining_count,8,helpdesk,1,0.31113797426223755
remaining_count,8,helpdesk,2,0.30478328466415405
remaining_count,8,mimic_transfer,0,0.5564742684364319
remaining_count,8,mimic_transfer,1,0.5529405474662781
remaining_count,8,mimic_transfer,2,0.5567018985748291
remaining_count,9,BPI17,0,8.06981086730957
remaining_count,9,BPI17,1,8.09218978881836
remaining_count,9,BPI17,2,8.083161354064941
remaining_count,9,BPI20ID,0,1.0429919958114624
remaining_count,9,BPI20ID,1,1.0394227504730225
remaining_count,9,BPI20ID,2,1.0425834655761719
remaining_count,9,bpi13_incidents,0,2.067000389099121
remaining_count,9,bpi13_incidents,1,2.0763473510742188
remaining_count,9,bpi13_incidents,2,2.109081268310547
remaining_count,9,helpdesk,0,0.3098227381706238
remaining_count,9,helpdesk,1,0.31170371174812317
remaining_count,9,helpdesk,2,0.30250269174575806
remaining_count,9,mimic_transfer,0,0.5503449440002441
remaining_count,9,mimic_transfer,1,0.5530816912651062
remaining_count,9,mimic_transfer,2,0.5483216643333435
remaining_count,10,BPI17,0,8.072623252868652
remaining_count,10,BPI17,1,8.062209129333496
remaining_count,10,BPI17,2,8.061132431030273
remaining_count,10,BPI20ID,0,1.0798876285552979
remaining_count,10,BPI20ID,1,1.0641050338745117
remaining_count,10,BPI20ID,2,1.0839358568191528
remaining_count,10,bpi13_incidents,0,2.0752313137054443
remaining_count,10,bpi13_incidents,1,2.0789613723754883
remaining_count,10,bpi13_incidents,2,2.0716540813446045
remaining_count,10,helpdesk,0,0.3189367651939392
remaining_count,10,helpdesk,1,0.3138144612312317
remaining_count,10,helpdesk,2,0.30472496151924133
remaining_count,10,mimic_transfer,0,0.5453966856002808
remaining_count,10,mimic_transfer,1,0.5427687168121338
remaining_count,10,mimic_transfer,2,0.5479483604431152
remaining_count,11,BPI17,0,8.078553199768066
remaining_count,11,BPI17,1,8.077850341796875
remaining_count,11,BPI17,2,8.061023712158203
remaining_count,11,BPI20ID,0,1.0730385780334473
remaining_count,11,BPI20ID,1,1.0536601543426514
remaining_count,11,BPI20ID,2,1.0555156469345093
remaining_count,11,bpi13_incidents,0,2.0636003017425537
remaining_count,11,bpi13_incidents,1,2.105278730392456
remaining_count,11,bpi13_incidents,2,2.063277006149292
remaining_count,11,helpdesk,0,0.3009885251522064
remaining_count,11,helpdesk,1,0.3030761182308197
remaining_count,11,helpdesk,2,0.3031401038169861
remaining_count,11,mimic_transfer,0,0.5389629602432251
remaining_count,11,mimic_transfer,1,0.5397312641143799
remaining_count,11,mimic_transfer,2,0.5366813540458679
remaining_count,12,BPI17,0,8.04944896697998
remaining_count,12,BPI17,1,8.055871963500977
remaining_count,12,BPI17,2,8.06226921081543
remaining_count,12,BPI20ID,0,1.0611342191696167
remaining_count,12,BPI20ID,1,1.0489014387130737
remaining_count,12,BPI20ID,2,1.0527704954147339
remaining_count,12,bpi13_incidents,0,2.1213977336883545
remaining_count,12,bpi13_incidents,1,2.0684285163879395
remaining_count,12,bpi13_incidents,2,2.0786116123199463
remaining_count,12,helpdesk,0,0.3063063323497772
remaining_count,12,helpdesk,1,0.2985968589782715
remaining_count,12,helpdesk,2,0.2981777787208557
remaining_count,12,mimic_transfer,0,0.5191527009010315
remaining_count,12,mimic_transfer,1,0.5181002616882324
remaining_count,12,mimic_transfer,2,0.5187081098556519
remaining_count,13,BPI17,0,8.055607795715332
remaining_count,13,BPI17,1,8.048184394836426
remaining_count,13,BPI17,2,8.052950859069824
remaining_count,13,BPI20ID,0,1.057660460472107
remaining_count,13,BPI20ID,1,1.0386486053466797
remaining_count,13,BPI20ID,2,1.0372858047485352
remaining_count,13,bpi13_incidents,0,2.1548819541931152
remaining_count,13,bpi13_incidents,1,2.1058926582336426
remaining_count,13,bpi13_incidents,2,2.1544909477233887
remaining_count,13,helpdesk,0,0.2989359200000763
remaining_count,13,helpdesk,1,0.29657211899757385
remaining_count,13,helpdesk,2,0.29389849305152893
remaining_count,13,mimic_transfer,0,0.5306137204170227
remaining_count,13,mimic_transfer,1,0.5301157236099243
remaining_count,13,mimic_transfer,2,0.5299766063690186
remaining_count,14,BPI17,0,8.04619312286377
remaining_count,14,BPI17,1,8.063639640808105
remaining_count,14,BPI17,2,8.045146942138672
remaining_count,14,BPI20ID,0,1.055668592453003
remaining_count,14,BPI20ID,1,1.0593708753585815
remaining_count,14,BPI20ID,2,1.074706792831421
remaining_count,14,bpi13_incidents,0,2.102140426635742
remaining_count,14,bpi13_incidents,1,2.249727487564087
remaining_count,14,bpi13_incidents,2,2.1449804306030273
remaining_count,14,helpdesk,0,0.30134090781211853
remaining_count,14,helpdesk,1,0.30145135521888733
remaining_count,14,helpdesk,2,0.3014315962791443
remaining_count,14,mimic_transfer,0,0.5089820623397827
remaining_count,14,mimic_transfer,1,0.5083767175674438
remaining_count,14,mimic_transfer,2,0.510870635509491
remaining_count,15,BPI17,0,8.064650535583496
remaining_count,15,BPI17,1,8.064779281616211
remaining_count,15,BPI17,2,8.059365272521973
remaining_count,15,BPI20ID,0,1.0710103511810303
remaining_count,15,BPI20ID,1,1.023053526878357
remaining_count,15,BPI20ID,2,1.0165040493011475
remaining_count,15,bpi13_incidents,0,2.0682194232940674
remaining_count,15,bpi13_incidents,1,2.090350389480591
remaining_count,15,bpi13_incidents,2,2.0893468856811523
remaining_count,15,helpdesk,0,0.3027370870113373
remaining_count,15,helpdesk,1,0.305513858795166
remaining_count,15,helpdesk,2,0.30000877380371094
remaining_count,15,mimic_transfer,0,0.5115414261817932
remaining_count,15,mimic_transfer,1,0.5094857811927795
remaining_count,15,mimic_transfer,2,0.5090625286102295
remaining_time,0,BPI17,0,7.2272467613220215
remaining_time,0,BPI17,1,7.219799518585205
remaining_time,0,BPI17,2,7.154149055480957
remaining_time,0,BPI20ID,0,13.536946296691895
remaining_time,0,BPI20ID,1,12.936602592468262
remaining_time,0,BPI20ID,2,13.335433959960938
remaining_time,0,bpi13_incidents,0,3.3504157066345215
remaining_time,0,bpi13_incidents,1,3.2702207565307617
remaining_time,0,bpi13_incidents,2,3.3170015811920166
remaining_time,0,helpdesk,0,5.183432579040527
remaining_time,0,helpdesk,1,5.167479038238525
remaining_time,0,helpdesk,2,5.1572265625
remaining_time,0,mimic_transfer,0,2.8515264987945557
remaining_time,0,mimic_transfer,1,2.841992139816284
remaining_time,0,mimic_transfer,2,2.8111329078674316
remaining_time,1,BPI17,0,7.217810153961182
remaining_time,1,BPI17,1,7.274400234222412
remaining_time,1,BPI17,2,7.2245097160339355
remaining_time,1,BPI20ID,0,14.443973541259766
remaining_time,1,BPI20ID,1,14.339118003845215
remaining_time,1,BPI20ID,2,13.63798713684082
remaining_time,1,bpi13_incidents,0,3.087477922439575
remaining_time,1,bpi13_incidents,1,3.0423312187194824
remaining_time,1,bpi13_incidents,2,2.9917755126953125
remaining_time,1,helpdesk,0,5.071308135986328
remaining_time,1,helpdesk,1,5.326849460601807
remaining_time,1,helpdesk,2,5.1400275230407715
remaining_time,1,mimic_transfer,0,2.603437662124634
remaining_time,1,mimic_transfer,1,2.6253156661987305
remaining_time,1,mimic_transfer,2,2.594080686569214
remaining_time,2,BPI17,0,7.4465789794921875
remaining_time,2,BPI17,1,7.073232650756836
remaining_time,2,BPI17,2,7.129075527191162
remaining_time,2,BPI20ID,0,14.054102897644043
remaining_time,2,BPI20ID,1,14.767213821411133
remaining_time,2,BPI20ID,2,13.959714889526367
remaining_time,2,bpi13_incidents,0,3.0375173091888428
remaining_time,2,bpi13_incidents,1,3.1639585494995117
remaining_time,2,bpi13_incidents,2,3.0449047088623047
remaining_time,2,helpdesk,0,5.054452419281006
remaining_time,2,helpdesk,1,5.139331817626953
remaining_time,2,helpdesk,2,5.08922004699707
remaining_time,2,mimic_transfer,0,2.613464117050171
remaining_time,2,mimic_transfer,1,2.5539848804473877
remaining_time,2,mimic_transfer,2,2.5151824951171875
remaining_time,3,BPI17,0,7.001554489135742
remaining_time,3,BPI17,1,6.956757545471191
remaining_time,3,BPI17,2,7.06426477432251
remaining_time,3,BPI20ID,0,13.933732032775879
remaining_time,3,BPI20ID,1,13.692520141601562
remaining_time,3,BPI20ID,2,14.622968673706055
remaining_time,3,bpi13_incidents,0,3.0582196712493896
remaining_time,3,bpi13_incidents,1,3.1197783946990967
remaining_time,3,bpi13_incidents,2,3.1105434894561768
remaining_time,3,helpdesk,0,5.015408039093018
remaining_time,3,helpdesk,1,5.132612228393555
remaining_time,3,helpdesk,2,5.009807586669922
remaining_time,3,mimic_transfer,0,2.6697916984558105
remaining_time,3,mimic_transfer,1,2.5449047088623047
remaining_time,3,mimic_transfer,2,2.5704565048217773
remaining_time,4,BPI17,0,7.0180277824401855
remaining_time,4,BPI17,1,6.975017070770264
remaining_time,4,BPI17,2,7.010966777801514
remaining_time,4,BPI20ID,0,13.060443878173828
remaining_time,4,BPI20ID,1,12.717935562133789
remaining_time,4,BPI20ID,2,12.647581100463867
remaining_time,4,bpi13_incidents,0,3.3242781162261963
remaining_time,4,bpi13_incidents,1,3.11458420753479
remaining_time,4,bpi13_incidents,2,3.457519054412842
remaining_time,4,helpdesk,0,5.021243572235107
remaining_time,4,helpdesk,1,5.018393039703369
remaining_time,4,helpdesk,2,5.000221252441406
remaining_time,4,mimic_transfer,0,2.5803956985473633
remaining_time,4,mimic_transfer,1,2.598616361618042
remaining_time,4,mimic_transfer,2,2.630410671234131
remaining_time,5,BPI17,0,6.9674248695373535
remaining_time,5,BPI17,1,6.995414733886719
remaining_time,5,BPI17,2,6.902097225189209
remaining_time,5,BPI20ID,0,12.732769966125488
remaining_time,5,BPI20ID,1,13.647480964660645
remaining_time,5,BPI20ID,2,13.23788833618164
remaining_time,5,bpi13_incidents,0,3.0867419242858887
remaining_time,5,bpi13_incidents,1,3.116976261138916
remaining_time,5,bpi13_incidents,2,3.080211639404297
remaining_time,5,helpdesk,0,4.999722003936768
remaining_time,5,helpdesk,1,4.99530553817749
remaining_time,5,helpdesk,2,5.018462181091309
remaining_time,5,mimic_transfer,0,2.724213123321533
remaining_time,5,mimic_transfer,1,2.6548473834991455
remaining_time,5,mimic_transfer,2,2.7486658096313477
remaining_time,6,BPI17,0,7.009016036987305
remaining_time,6,BPI17,1,6.988813400268555
remaining_time,6,BPI17,2,7.010269641876221
remaining_time,6,BPI20ID,0,14.047104835510254
remaining_time,6,BPI20ID,1,13.089018821716309
remaining_time,6,BPI20ID,2,13.45910930633545
remaining_time,6,bpi13_incidents,0,3.054847002029419
remaining_time,6,bpi13_incidents,1,3.0787131786346436
remaining_time,6,bpi13_incidents,2,3.083604574203491
remaining_time,6,helpdesk,0,5.006335735321045
remaining_time,6,helpdesk,1,4.989863395690918
remaining_time,6,helpdesk,2,5.001585006713867
remaining_time,6,mimic_transfer,0,2.5733163356781006
remaining_time,6,mimic_transfer,1,2.5574846267700195
remaining_time,6,mimic_transfer,2,2.5556559562683105
remaining_time,7,BPI17,0,6.98067045211792
remaining_time,7,BPI17,1,6.939781188964844
remaining_time,7,BPI17,2,6.915102958679199
remaining_time,7,BPI20ID,0,14.502182960510254
remaining_time,7,BPI20ID,1,13.298690795898438
remaining_time,7,BPI20ID,2,13.138507843017578
remaining_time,7,bpi13_incidents,0,3.1662840843200684
remaining_time,7,bpi13_incidents,1,3.102501392364502
remaining_time,7,bpi13_incidents,2,3.126406669616699
remaining_time,7,helpdesk,0,4.98664665222168
remaining_time,7,helpdesk,1,4.9844536781311035
remaining_time,7,helpdesk,2,4.9709930419921875
remaining_time,7,mimic_transfer,0,2.472865104675293
remaining_time,7,mimic_transfer,1,2.4668900966644287
remaining_time,7,mimic_transfer,2,2.4689786434173584
remaining_time,8,BPI17,0,6.888014793395996
remaining_time,8,BPI17,1,6.915994644165039
remaining_time,8,BPI17,2,6.87876558303833
remaining_time,8,BPI20ID,0,13.690281867980957
remaining_time,8,BPI20ID,1,12.895235061645508
remaining_time,8,BPI20ID,2,13.54677677154541
remaining_time,8,bpi13_incidents,0,3.1056013107299805
remaining_time,8,bpi13_incidents,1,3.2250802516937256
remaining_time,8,bpi13_incidents,2,3.1034505367279053
remaining_time,8,helpdesk,0,5.069899559020996
remaining_time,8,helpdesk,1,5.085129261016846
remaining_time,8,helpdesk,2,5.0825605392456055
remaining_time,8,mimic_transfer,0,2.6871867179870605
remaining_time,8,mimic_transfer,1,2.5182087421417236
remaining_time,8,mimic_transfer,2,2.5365564823150635
remaining_time,9,BPI17,0,6.9691972732543945
remaining_time,9,BPI17,1,7.003515243530273
remaining_time,9,BPI17,2,6.974166393280029
remaining_time,9,BPI20ID,0,12.624419212341309
remaining_time,9,BPI20ID,1,12.598262786865234
remaining_time,9,BPI20ID,2,13.645345687866211
remaining_time,9,bpi13_incidents,0,3.2426934242248535
remaining_time,9,bpi13_incidents,1,3.187253952026367
remaining_time,9,bpi13_incidents,2,3.2615277767181396
remaining_time,9,helpdesk,0,5.063805103302002
remaining_time,9,helpdesk,1,5.046760082244873
remaining_time,9,helpdesk,2,5.0356059074401855
remaining_time,9,mimic_transfer,0,2.5368809700012207
remaining_time,9,mimic_transfer,1,2.483198642730713
remaining_time,9,mimic_transfer,2,2.4943482875823975
remaining_time,10,BPI17,0,7.026159286499023
remaining_time,10,BPI17,1,7.013802528381348
remaining_time,10,BPI17,2,7.090911388397217
remaining_time,10,BPI20ID,0,13.010762214660645
remaining_time,10,BPI20ID,1,12.140351295471191
remaining_time,10,BPI20ID,2,12.426525115966797
remaining_time,10,bpi13_incidents,0,3.206714630126953
remaining_time,10,bpi13_incidents,1,3.1808419227600098
remaining_time,10,bpi13_incidents,2,3.1969218254089355
remaining_time,10,helpdesk,0,4.96198844909668
remaining_time,10,helpdesk,1,5.073272705078125
remaining_time,10,helpdesk,2,5.078889846801758
remaining_time,10,mimic_transfer,0,2.463172435760498
remaining_time,10,mimic_transfer,1,2.5175888538360596
remaining_time,10,mimic_transfer,2,2.4780056476593018
remaining_time,11,BPI17,0,6.982199668884277
remaining_time,11,BPI17,1,6.941343307495117
remaining_time,11,BPI17,2,7.01257848739624
remaining_time,11,BPI20ID,0,14.333807945251465
remaining_time,11,BPI20ID,1,12.921669006347656
remaining_time,11,BPI20ID,2,12.429774284362793
remaining_time,11,bpi13_incidents,0,3.2783327102661133
remaining_time,11,bpi13_incidents,1,3.2192814350128174
remaining_time,11,bpi13_incidents,2,3.2528135776519775
remaining_time,11,helpdesk,0,5.030383110046387
remaining_time,11,helpdesk,1,4.9994072914123535
remaining_time,11,helpdesk,2,5.064055919647217
remaining_time,11,mimic_transfer,0,2.461757183074951
remaining_time,11,mimic_transfer,1,2.4525184631347656
remaining_time,11,mimic_transfer,2,2.4783899784088135
remaining_time,12,BPI17,0,6.943673610687256
remaining_time,12,BPI17,1,6.9472737312316895
remaining_time,12,BPI17,2,6.93842887878418
remaining_time,12,BPI20ID,0,12.805257797241211
remaining_time,12,BPI20ID,1,13.538190841674805
remaining_time,12,BPI20ID,2,13.714553833007812
remaining_time,12,bpi13_incidents,0,3.1706836223602295
remaining_time,12,bpi13_incidents,1,3.072279691696167
remaining_time,12,bpi13_incidents,2,3.120408296585083
remaining_time,12,helpdesk,0,5.01159143447876
remaining_time,12,helpdesk,1,5.02708101272583
remaining_time,12,helpdesk,2,5.027851581573486
remaining_time,12,mimic_transfer,0,2.4212985038757324
remaining_time,12,mimic_transfer,1,2.434302568435669
remaining_time,12,mimic_transfer,2,2.439138889312744
remaining_time,13,BPI17,0,7.132723331451416
remaining_time,13,BPI17,1,7.013579368591309
remaining_time,13,BPI17,2,7.164634704589844
remaining_time,13,BPI20ID,0,12.688551902770996
remaining_time,13,BPI20ID,1,12.143671989440918
remaining_time,13,BPI20ID,2,12.749588012695312
remaining_time,13,bpi13_incidents,0,3.0989530086517334
remaining_time,13,bpi13_incidents,1,3.107740879058838
remaining_time,13,bpi13_incidents,2,3.062025785446167
remaining_time,13,helpdesk,0,5.001448631286621
remaining_time,13,helpdesk,1,4.982068061828613
remaining_time,13,helpdesk,2,5.01925802230835
remaining_time,13,mimic_transfer,0,2.559596061706543
remaining_time,13,mimic_transfer,1,2.583700180053711
remaining_time,13,mimic_transfer,2,2.6511011123657227
remaining_time,14,BPI17,0,6.949633598327637
remaining_time,14,BPI17,1,6.970742702484131
remaining_time,14,BPI17,2,6.9902262687683105
remaining_time,14,BPI20ID,0,12.081430435180664
remaining_time,14,BPI20ID,1,11.999588966369629
remaining_time,14,BPI20ID,2,12.049482345581055
remaining_time,14,bpi13_incidents,0,3.2763514518737793
remaining_time,14,bpi13_incidents,1,3.343655586242676
remaining_time,14,bpi13_incidents,2,3.2453558444976807
remaining_time,14,helpdesk,0,5.020549774169922
remaining_time,14,helpdesk,1,5.009181499481201
remaining_time,14,helpdesk,2,5.018209457397461
remaining_time,14,mimic_transfer,0,2.3886237144470215
remaining_time,14,mimic_transfer,1,2.4014499187469482
remaining_time,14,mimic_transfer,2,2.404843330383301
remaining_time,15,BPI17,0,7.090646743774414
remaining_time,15,BPI17,1,7.23169469833374
remaining_time,15,BPI17,2,7.122486591339111
remaining_time,15,BPI20ID,0,12.216545104980469
remaining_time,15,BPI20ID,1,12.751038551330566
remaining_time,15,BPI20ID,2,12.576489448547363
remaining_time,15,bpi13_incidents,0,3.146782159805298
remaining_time,15,bpi13_incidents,1,3.1593592166900635
remaining_time,15,bpi13_incidents,2,3.113710641860962
remaining_time,15,helpdesk,0,4.97398042678833
remaining_time,15,helpdesk,1,4.992252349853516
remaining_time,15,helpdesk,2,4.988842964172363
remaining_time,15,mimic_transfer,0,2.3913142681121826
remaining_time,15,mimic_transfer,1,2.418543577194214
remaining_time,15,mimic_transfer,2,2.37563157081604
