log,arm,task,n_labels,n_train_samples,seed,value,run
bpi13_incidents,random_role,remaining_count,30,30,1,2.7879133224487305,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_count,30,30,2,2.7131001949310303,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_count,300,300,0,2.715167284011841,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_count,300,300,1,2.696181535720825,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_count,300,300,2,2.7380895614624023,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_count,5000,5000,0,2.2911062240600586,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_count,5000,5000,1,2.378164291381836,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_count,5000,5000,2,2.3064301013946533,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_count,all,5282,0,2.2778944969177246,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_count,all,5282,1,2.329918384552002,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_count,all,5282,2,2.3151516914367676,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,0,0,0,4.378598690032959,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,0,0,1,4.378599166870117,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,0,0,2,4.378602504730225,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,10,10,0,4.186396598815918,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,10,10,1,4.1830291748046875,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,10,10,2,4.272400856018066,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,100,100,0,4.19177770614624,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,100,100,1,4.2144246101379395,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,100,100,2,4.287452220916748,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,1000,1000,0,3.6613974571228027,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,1000,1000,1,3.7966034412384033,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,1000,1000,2,3.62542724609375,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,30,30,0,4.180885314941406,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,30,30,1,4.208237648010254,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,30,30,2,4.283281326293945,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,300,300,0,3.4114842414855957,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,300,300,1,3.5695626735687256,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,300,300,2,3.671191692352295,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,5000,5000,0,3.415039300918579,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,5000,5000,1,3.5188114643096924,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,5000,5000,2,3.7762610912323,2026-09-11T10:12:10
bpi13_incidents,random_role,remaining_time,all,5282,0,3.3593881130218506,2026-09-11T10:09:11
bpi13_incidents,random_role,remaining_time,all,5282,1,3.508591413497925,2026-09-11T10:12:16
bpi13_incidents,random_role,remaining_time,all,5282,2,3.680589199066162,2026-09-11T10:12:10
helpdesk,pfm,next_time,0,0,0,4.76627254486084,2026-09-11T10:00:11
helpdesk,pfm,next_time,0,0,1,4.76627254486084,2026-09-11T09:59:42
helpdesk,pfm,next_time,0,0,2,4.76627254486084,2026-09-11T10:00:28
helpdesk,pfm,next_time,10,10,0,3.6902318000793457,2026-09-11T10:00:11
helpdesk,pfm,next_time,10,10,1,3.940478801727295,2026-09-11T09:59:42
helpdesk,pfm,next_time,10,10,2,3.641784906387329,2026-09-11T10:00:28
helpdesk,pfm,next_time,100,100,0,4.63574743270874,2026-09-11T10:00:11
helpdesk,pfm,next_time,100,100,1,3.7802069187164307,2026-09-11T09:59:42
helpdesk,pfm,next_time,100,100,2,3.7302894592285156,2026-09-11T10:00:28
helpdesk,pfm,next_time,1000,1000,0,3.6913106441497803,2026-09-11T10:00:11
helpdesk,pfm,next_time,1000,1000,1,4.190394401550293,2026-09-11T09:59:42
helpdesk,pfm,next_time,1000,1000,2,3.6983792781829834,2026-09-11T10:00:28
helpdesk,pfm,next_time,30,30,0,3.750971555709839,2026-09-11T10:00:11
helpdesk,pfm,next_time,30,30,1,4.374108791351318,2026-09-11T09:59:42
helpdesk,pfm,next_time,30,30,2,5.068897724151611,2026-09-11T10:00:28
helpdesk,pfm,next_time,300,300,0,3.7276253700256348,2026-09-11T10:00:11
helpdesk,pfm,next_time,300,300,1,4.023159980773926,2026-09-11T09:59:42
helpdesk,pfm,next_time,300,300,2,4.400178909301758,2026-09-11T10:00:28
helpdesk,pfm,next_time,5000,2662,0,3.608448028564453,2026-09-11T10:00:11
helpdesk,pfm,next_time,5000,2662,1,3.5794029235839844,2026-09-11T09:59:42
helpdesk,pfm,next_time,5000,2662,2,3.602949380874634,2026-09-11T10:00:28
helpdesk,pfm,next_time,all,2662,0,3.608448028564453,2026-09-11T10:00:11
helpdesk,pfm,next_time,all,2662,1,3.5794029235839844,2026-09-11T09:59:42
helpdesk,pfm,next_time,all,2662,2,3.602949380874634,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,0,0,0,1.2574002742767334,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,0,0,1,1.4298975467681885,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,0,0,2,1.4537314176559448,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,10,10,0,0.44858428835868835,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,10,10,1,0.5066940784454346,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,10,10,2,0.3181000351905823,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,100,100,0,0.612673282623291,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,100,100,1,0.5268688797950745,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,100,100,2,0.46130967140197754,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,1000,1000,0,0.301047682762146,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,1000,1000,1,0.3240729868412018,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,1000,1000,2,0.3089067041873932,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,30,30,0,0.43726763129234314,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,30,30,1,0.6387819051742554,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,30,30,2,0.36168116331100464,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,300,300,0,0.3900546431541443,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,300,300,1,0.4472808539867401,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,300,300,2,0.4030288755893707,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,5000,2662,0,0.3098204433917999,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,5000,2662,1,0.3346213400363922,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,5000,2662,2,0.3007446527481079,2026-09-11T10:00:28
helpdesk,pfm,remaining_count,all,2662,0,0.3098204433917999,2026-09-11T10:00:11
helpdesk,pfm,remaining_count,all,2662,1,0.3346213400363922,2026-09-11T09:59:42
helpdesk,pfm,remaining_count,all,2662,2,0.3007446527481079,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,0,0,0,5.38313102722168,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,0,0,1,5.3831329345703125,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,0,0,2,5.383131504058838,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,10,10,0,5.341059684753418,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,10,10,1,5.378579616546631,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,10,10,2,5.363029479980469,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,100,100,0,5.347370147705078,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,100,100,1,5.324806213378906,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,100,100,2,5.368091583251953,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,1000,1000,0,5.026796817779541,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,1000,1000,1,4.985722541809082,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,1000,1000,2,5.017339706420898,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,30,30,0,5.340909004211426,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,30,30,1,5.332969665527344,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,30,30,2,5.374032974243164,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,300,300,0,5.146589279174805,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,300,300,1,5.018955230712891,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,300,300,2,5.059422969818115,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,5000,2662,0,5.0533528327941895,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,5000,2662,1,4.984781265258789,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,5000,2662,2,4.9983673095703125,2026-09-11T10:00:28
helpdesk,pfm,remaining_time,all,2662,0,5.0533528327941895,2026-09-11T10:00:11
helpdesk,pfm,remaining_time,all,2662,1,4.984781265258789,2026-09-11T09:59:42
helpdesk,pfm,remaining_time,all,2662,2,4.9983673095703125,2026-09-11T10:00:28
helpdesk,pfm_ft,next_time,0,0,0,4.76627254486084,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,0,0,1,4.76627254486084,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,0,0,2,4.76627254486084,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,10,10,0,3.5772197246551514,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,10,10,1,4.083993911743164,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,10,10,2,3.643838882446289,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,100,100,0,3.6212151050567627,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,100,100,1,3.582202434539795,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,100,100,2,3.5832254886627197,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,1000,1000,0,3.5322749614715576,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,1000,1000,1,3.5303897857666016,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,1000,1000,2,3.532855987548828,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,30,30,0,3.6938114166259766,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,30,30,1,3.773822546005249,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,30,30,2,3.545905590057373,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,300,300,0,3.532257080078125,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,300,300,1,3.514789342880249,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,300,300,2,3.620011806488037,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,5000,2662,0,3.491798162460327,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,5000,2662,1,3.47552227973938,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,5000,2662,2,3.4895381927490234,2026-09-11T10:02:31
helpdesk,pfm_ft,next_time,all,2662,0,3.491798162460327,2026-09-11T10:01:06
helpdesk,pfm_ft,next_time,all,2662,1,3.47552227973938,2026-09-11T10:02:38
helpdesk,pfm_ft,next_time,all,2662,2,3.4895381927490234,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,0,0,0,1.2574002742767334,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,0,0,1,1.4298975467681885,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,0,0,2,1.4537314176559448,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,10,10,0,0.3593820333480835,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,10,10,1,0.4374779462814331,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,10,10,2,0.28586307168006897,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,100,100,0,0.3714916408061981,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,100,100,1,0.32548362016677856,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,100,100,2,0.38767245411872864,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,1000,1000,0,0.3066850006580353,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,1000,1000,1,0.29544639587402344,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,1000,1000,2,0.2940283417701721,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,30,30,0,0.3526003062725067,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,30,30,1,0.4564149081707001,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,30,30,2,0.30414271354675293,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,300,300,0,0.41682347655296326,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,300,300,1,0.3423216938972473,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,300,300,2,0.3427164852619171,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,5000,2662,0,0.28795820474624634,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,5000,2662,1,0.28032293915748596,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,5000,2662,2,0.2924312651157379,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_count,all,2662,0,0.28795820474624634,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_count,all,2662,1,0.28032293915748596,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_count,all,2662,2,0.2924312651157379,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,0,0,0,5.38313102722168,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,0,0,1,5.3831329345703125,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,0,0,2,5.383131504058838,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,10,10,0,5.150722503662109,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,10,10,1,5.049726963043213,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,10,10,2,5.067486763000488,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,100,100,0,4.8999409675598145,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,100,100,1,4.958409309387207,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,100,100,2,4.903579235076904,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,1000,1000,0,4.934390544891357,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,1000,1000,1,4.967135906219482,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,1000,1000,2,4.9644622802734375,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,30,30,0,4.971407890319824,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,30,30,1,4.9654998779296875,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,30,30,2,4.92596435546875,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,300,300,0,4.859934329986572,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,300,300,1,4.959053993225098,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,300,300,2,4.959202289581299,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,5000,2662,0,4.942941188812256,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,5000,2662,1,4.973391532897949,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,5000,2662,2,4.969026565551758,2026-09-11T10:02:31
helpdesk,pfm_ft,remaining_time,all,2662,0,4.942941188812256,2026-09-11T10:01:06
helpdesk,pfm_ft,remaining_time,all,2662,1,4.973391532897949,2026-09-11T10:02:38
helpdesk,pfm_ft,remaining_time,all,2662,2,4.969026565551758,2026-09-11T10:02:31
helpdesk,random_role,next_time,0,0,0,3.6855952739715576,2026-09-11T10:02:09
helpdesk,random_role,next_time,0,0,1,3.685596466064453,2026-09-11T10:01:31
helpdesk,random_role,next_time,0,0,2,3.6856038570404053,2026-09-11T10:00:52
helpdesk,random_role,next_time,10,10,0,3.659895896911621,2026-09-11T10:02:09
helpdesk,random_role,next_time,10,10,1,3.6633059978485107,2026-09-11T10:01:31
helpdesk,random_role,next_time,10,10,2,3.6653025150299072,2026-09-11T10:00:52
helpdesk,random_role,next_time,100,100,0,3.6436173915863037,2026-09-11T10:02:09
helpdesk,random_role,next_time,100,100,1,3.62479305267334,2026-09-11T10:01:31
helpdesk,random_role,next_time,100,100,2,3.649589776992798,2026-09-11T10:00:52
helpdesk,random_role,next_time,1000,1000,0,3.6227173805236816,2026-09-11T10:02:09
helpdesk,random_role,next_time,1000,1000,1,3.629701614379883,2026-09-11T10:01:31
helpdesk,random_role,next_time,1000,1000,2,3.623080015182495,2026-09-11T10:00:52
helpdesk,random_role,next_time,30,30,0,3.6328125,2026-09-11T10:02:09
helpdesk,random_role,next_time,30,30,1,3.6227550506591797,2026-09-11T10:01:31
helpdesk,random_role,next_time,30,30,2,3.6557228565216064,2026-09-11T10:00:52
helpdesk,random_role,next_time,300,300,0,3.629141330718994,2026-09-11T10:02:09
helpdesk,random_role,next_time,300,300,1,3.61222243309021,2026-09-11T10:01:31
helpdesk,random_role,next_time,300,300,2,3.6220102310180664,2026-09-11T10:00:52
helpdesk,random_role,next_time,5000,2662,0,3.583486557006836,2026-09-11T10:02:09
helpdesk,random_role,next_time,5000,2662,1,3.6093575954437256,2026-09-11T10:01:31
helpdesk,random_role,next_time,5000,2662,2,3.6319005489349365,2026-09-11T10:00:52
helpdesk,random_role,next_time,all,2662,0,3.583486557006836,2026-09-11T10:02:09
helpdesk,random_role,next_time,all,2662,1,3.6093575954437256,2026-09-11T10:01:31
helpdesk,random_role,next_time,all,2662,2,3.6319005489349365,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,0,0,0,0.976428747177124,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,0,0,1,0.9803571105003357,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,0,0,2,1.260953426361084,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,10,10,0,0.4142749011516571,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,10,10,1,0.38604575395584106,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,10,10,2,0.3567712903022766,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,100,100,0,0.41276824474334717,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,100,100,1,0.40931275486946106,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,100,100,2,0.440089613199234,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,1000,1000,0,0.28395140171051025,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,1000,1000,1,0.2864067256450653,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,1000,1000,2,0.32301852107048035,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,30,30,0,0.41333067417144775,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,30,30,1,0.5057820677757263,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,30,30,2,0.2938261330127716,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,300,300,0,0.47724711894989014,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,300,300,1,0.5150547027587891,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,300,300,2,0.49734440445899963,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,5000,2662,0,0.29163849353790283,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,5000,2662,1,0.2708725035190582,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,5000,2662,2,0.280518501996994,2026-09-11T10:00:52
helpdesk,random_role,remaining_count,all,2662,0,0.29163849353790283,2026-09-11T10:02:09
helpdesk,random_role,remaining_count,all,2662,1,0.2708725035190582,2026-09-11T10:01:31
helpdesk,random_role,remaining_count,all,2662,2,0.280518501996994,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,0,0,0,5.383128643035889,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,0,0,1,5.383128643035889,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,0,0,2,5.383131504058838,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,10,10,0,5.350511074066162,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,10,10,1,5.33280611038208,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,10,10,2,5.36387300491333,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,100,100,0,5.328747749328613,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,100,100,1,5.320650577545166,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,100,100,2,5.346152305603027,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,1000,1000,0,5.176580429077148,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,1000,1000,1,5.21748685836792,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,1000,1000,2,5.180753707885742,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,30,30,0,5.33738899230957,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,30,30,1,5.2987565994262695,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,30,30,2,5.363275527954102,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,300,300,0,5.1909027099609375,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,300,300,1,5.148110866546631,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,300,300,2,5.157882213592529,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,5000,2662,0,5.150116920471191,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,5000,2662,1,5.2371506690979,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,5000,2662,2,5.180024147033691,2026-09-11T10:00:52
helpdesk,random_role,remaining_time,all,2662,0,5.150116920471191,2026-09-11T10:02:09
helpdesk,random_role,remaining_time,all,2662,1,5.2371506690979,2026-09-11T10:01:31
helpdesk,random_role,remaining_time,all,2662,2,5.180024147033691,2026-09-11T10:00:52
mimic_transfer,pfm,next_time,0,0,0,2.5920681953430176,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,0,0,1,2.5920684337615967,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,0,0,2,2.5920681953430176,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,10,10,0,1.7868584394454956,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,10,10,1,1.681908369064331,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,10,10,2,1.8559998273849487,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,100,100,0,2.867147445678711,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,100,100,1,4.0413432121276855,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,100,100,2,2.407994508743286,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,1000,1000,0,1.4084537029266357,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,1000,1000,1,1.8991971015930176,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,1000,1000,2,1.7306450605392456,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,30,30,0,1.7539973258972168,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,30,30,1,4.5958099365234375,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,30,30,2,2.150181293487549,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,300,300,0,1.6043487787246704,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,300,300,1,2.137296199798584,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,300,300,2,1.7411143779754639,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,5000,3500,0,1.4908589124679565,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,5000,3500,1,1.4141819477081299,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,5000,3500,2,1.5005873441696167,2026-09-11T10:15:36
mimic_transfer,pfm,next_time,all,3500,0,1.4908589124679565,2026-09-11T10:12:51
mimic_transfer,pfm,next_time,all,3500,1,1.4141819477081299,2026-09-11T10:15:50
mimic_transfer,pfm,next_time,all,3500,2,1.5005873441696167,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,0,0,0,2.371640682220459,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,0,0,1,2.374722719192505,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,0,0,2,2.1237337589263916,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,10,10,0,0.8239194750785828,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,10,10,1,0.777392566204071,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,10,10,2,0.7626349925994873,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,100,100,0,0.7316542267799377,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,100,100,1,0.7581385374069214,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,100,100,2,0.7392210960388184,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,1000,1000,0,0.6383779644966125,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,1000,1000,1,0.621486485004425,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,1000,1000,2,0.6639732718467712,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,30,30,0,0.7941192984580994,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,30,30,1,0.7668861746788025,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,30,30,2,0.8922228813171387,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,300,300,0,0.6714046001434326,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,300,300,1,0.6407855749130249,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,300,300,2,0.6832290887832642,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,5000,3500,0,0.616723895072937,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,5000,3500,1,0.615005373954773,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,5000,3500,2,0.6091493964195251,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_count,all,3500,0,0.616723895072937,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_count,all,3500,1,0.615005373954773,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_count,all,3500,2,0.6091493964195251,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,0,0,0,3.3086140155792236,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,0,0,1,3.3086142539978027,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,0,0,2,3.3086137771606445,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,10,10,0,3.2985289096832275,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,10,10,1,3.303223133087158,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,10,10,2,3.299376964569092,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,100,100,0,3.295872688293457,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,100,100,1,3.301124334335327,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,100,100,2,3.2993297576904297,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,1000,1000,0,2.6898794174194336,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,1000,1000,1,2.6856534481048584,2026-09-11T10:15:50
