task,metric,unit,higher_is_better,k,mu,seedwise_sd,between_log_sd,scale_mixing,delta_mean,delta_ci_low,delta_ci_high,delta_excludes_zero,delta_bpi13_incidents,delta_BPI17,delta_BPI20ID,delta_helpdesk,delta_mimic_transfer,value_bpi13_incidents,value_BPI17,value_BPI20ID,value_helpdesk,value_mimic_transfer,n_logs,n_eval_seeds
remaining_time,mae,"MAE, log1p seconds",False,12,6.17413428624471,0.0924360654271755,4.381132346064793,True,0.13751306533813476,-0.36401526640154536,0.6390413970778149,False,-0.018826802571614287,-0.20515060424804688,0.8379764556884766,0.03714942932128906,0.036416848500569365,3.1211238702138266,6.943125406901042,13.352667490641275,5.022174676259358,2.4315799872080484,5,3
remaining_time,mae,"MAE, log1p seconds",False,13,6.063909403483073,0.08625963157925921,4.026298294273974,True,0.027288182576497632,-0.10054971548548351,0.15512608063847877,False,-0.05037744839986136,-0.044630209604899385,0.012579600016277226,0.015899658203125,0.20296931266784668,3.0895732243855796,7.1036458015441895,12.527270634969076,5.000924905141194,2.5981324513753257,5,3
remaining_time,mae,"MAE, log1p seconds",False,14,5.943288326263428,0.0016503400032319823,3.8321692641103446,True,-0.09333289464314784,-0.393087856774645,0.20642206748834932,False,0.14850362141927098,-0.17807515462239643,-0.4711904525756836,0.030954996744791963,0.0031425158182778468,3.288454294204712,6.970200856526692,12.043500582377115,5.015980243682861,2.398305654525757,5,3
remaining_time,mae,"MAE, log1p seconds",False,15,6.036621220906576,0.07336919479880354,4.0607245723379926,True,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,3.139950672785441,7.148276011149089,12.514691034952799,4.985025246938069,2.395163138707479,5,3
remaining_count,mae,"MAE, events",False,0,2.5470673501491548,0.016851986638086996,3.2307615611833262,True,0.14802540540695203,-0.011613586819198413,0.3076643976331025,False,0.34819579124450684,0.08001073201497455,0.1719330151875813,0.004050195217132568,0.13593729337056482,2.430834690729777,8.142942428588867,1.2087889909744263,0.306803435087204,0.6459672053654989,5,3
remaining_count,mae,"MAE, events",False,1,2.473212480545044,0.0032068002684385298,3.241185610281042,True,0.07417053580284141,-0.03578224995701411,0.18412332156269695,False,-0.013588905334472656,0.0803696314493827,0.21634328365325928,0.015701760848363222,0.07202690839767456,2.0690499941507974,8.143301328023275,1.2531992594401042,0.31845500071843463,0.5820568203926086,5,3
remaining_count,mae,"MAE, events",False,2,2.435996653636297,0.006561262546877236,3.2454541648931223,True,0.03695470889409398,-0.008765967525984561,0.08267538531417253,False,0.0032893816630048534,0.04766496022542377,0.09325937430063869,0.005266070365905762,0.035293757915496826,2.085928281148275,8.110596656799316,1.1301153500874836,0.3080193102359772,0.5453236699104309,5,3
remaining_count,mae,"MAE, events",False,3,2.4274207373460133,0.007042625841980033,3.221260937504944,True,0.028378792603810675,-0.0103637484314563,0.06712133363907766,False,0.04218928019205759,-0.010455131530761719,0.06272931893666578,0.001655360062917055,0.04577513535817468,2.1248281796773276,8.052476565043131,1.0995852947235107,0.30440859993298847,0.5558050473531088,5,3
remaining_count,mae,"MAE, events",False,4,2.399348143736521,0.008730670780353762,3.2282515615775584,True,0.0003061989943187515,-0.020282831823666466,0.020895229812303972,False,-0.013065576553344727,-0.0186144510904942,0.014300942420959473,-0.0005481342474619733,0.019458214441935184,2.0695733229319253,8.044317245483398,1.0511569182078044,0.30220510562260944,0.5294881264368693,5,3
remaining_count,mae,"MAE, events",False,5,2.411869353055954,0.0020952092638288886,3.209221079766227,True,0.01282740831375132,-0.038731128573969924,0.06438594520147256,False,0.04523515701293945,-0.0504900614420567,0.04907770951588941,-0.005833307902018248,0.026147544384002686,2.1278740564982095,8.012441635131836,1.0859336853027344,0.29691993196805316,0.5361774563789368,5,3
remaining_count,mae,"MAE, events",False,6,2.404705152908961,0.005047989028862665,3.2190696200716244,True,0.005663208166758249,-0.041054239267291626,0.052380655600808124,False,-0.03217681248982718,-0.02637481689453125,0.048521677652994644,-0.0032341480255126953,0.041580140590667725,2.050462086995443,8.036556879679361,1.0853776534398396,0.2995190918445587,0.5516100525856018,5,3
remaining_count,mae,"MAE, events",False,7,2.4190165122350056,0.00833788916337207,3.2284280486269834,True,0.019974567492803207,-0.011911360257013073,0.051860495242619487,False,0.05382092793782567,-0.009112675984699337,0.03360331058502197,-0.0013076166311900006,0.022868891557057736,2.1364598274230957,8.053819020589193,1.070459286371867,0.3014456232388814,0.5328988035519918,5,3
remaining_count,mae,"MAE, events",False,8,2.4110372265179953,0.0031953514658980367,3.2242062198724426,True,0.011995281775792588,-0.01930916497501716,0.043299728526602334,False,0.028979460398356416,-0.01859633127848248,-0.00034149487813328605,0.004592448472976685,0.045342326164245605,2.1116183598836265,8.04433536529541,1.0365144809087117,0.3073456883430481,0.5553722381591797,5,3
remaining_count,mae,"MAE, events",False,9,2.4132244447867075,0.004709790597848896,3.241245112219009,True,0.014182500044505098,-0.00588236244125688,0.03424736253026708,False,0.0015041033426923534,0.01878897349039832,0.0048100948333740234,0.005256474018096924,0.04055285453796387,2.0841430028279624,8.081720670064291,1.041666070620219,0.30800971388816833,0.550582766532898,5,3
remaining_count,mae,"MAE, events",False,10,2.4148886700471244,0.0031456312307183935,3.230734374701073,True,0.015846725304921472,-0.009584247903900438,0.04127769851374338,False,-0.0073566436767578125,0.0023899078369140625,0.03912019729614258,0.00973882277806598,0.03534134229024255,2.075282255808512,8.065321604410807,1.0759761730829875,0.3124920626481374,0.5453712542851766,5,3
remaining_count,mae,"MAE, events",False,11,2.410291866461436,0.006029740211284754,3.2380321916703902,True,0.011249921719233436,-0.007001639618754423,0.029501483057221296,False,-0.00525355339050293,0.009544054667156132,0.023882150650024414,-0.0003516574700673236,0.028428614139556885,2.077385346094767,8.072475751241049,1.0607381264368694,0.3024015824000041,0.538458526134491,5,3
remaining_count,mae,"MAE, events",False,12,2.403858413298925,0.006922223434227797,3.2342419347494724,True,0.004816468556722164,-0.006982564019958053,0.01661550113340238,False,0.006840387980143525,-0.007068316141763731,0.017412741978963142,-0.0017262498537699567,0.008623778820037842,2.0894792874654136,8.055863380432129,1.054268717765808,0.30102699001630145,0.5186536908149719,5,3
remaining_count,mae,"MAE, events",False,13,2.4123810708522795,0.007914111650199058,3.2316295515672784,True,0.01333912611007696,-0.019757579431461933,0.046435831651615855,False,0.055782953898112275,-0.010684013366699219,0.007675647735595703,-0.006284395853678404,0.020205438137054443,2.1384218533833823,8.052247683207193,1.0445316235224407,0.296468844016393,0.5302353501319885,5,3
remaining_count,mae,"MAE, events",False,14,2.4182685057322186,0.017003077546724796,3.231093101425793,True,0.01922656099001595,-0.02830201853660833,0.06675514051664024,False,0.0829772154490156,-0.011271794637043087,0.026392777760823494,-0.0013452867666880475,-0.0006201068560282019,2.1656161149342856,8.05165990193685,1.0632487535476685,0.30140795310338336,0.5094098051389059,5,3
remaining_count,mae,"MAE, events",False,15,2.3990419447422027,0.004401155451824277,3.240297108908734,True,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,2.08263889948527,8.062931696573893,1.036855975786845,0.3027532398700714,0.5100299119949341,5,3
