log,arm,task,n_labels,n_train_samples,seed,value,run
bpi13_incidents,pfm,next_time,1000,1000,2,0.6440221667289734,2026-09-06T17:20:33
bpi13_incidents,pfm,next_time,30,30,0,0.8873472809791565,2026-09-06T17:21:46
bpi13_incidents,pfm,next_time,30,30,1,0.887417733669281,2026-09-06T17:22:15
bpi13_incidents,pfm,next_time,30,30,2,0.8873392939567566,2026-09-06T17:20:33
bpi13_incidents,pfm,next_time,300,300,0,0.882575511932373,2026-09-06T17:21:46
bpi13_incidents,pfm,next_time,300,300,1,0.7842844128608704,2026-09-06T17:22:15
bpi13_incidents,pfm,next_time,300,300,2,0.8779112100601196,2026-09-06T17:20:33
bpi13_incidents,pfm,next_time,5000,5000,0,0.657069981098175,2026-09-06T17:21:46
bpi13_incidents,pfm,next_time,5000,5000,1,0.6383917331695557,2026-09-06T17:22:15
bpi13_incidents,pfm,next_time,5000,5000,2,0.6508208513259888,2026-09-06T17:20:33
bpi13_incidents,pfm,next_time,all,5282,0,0.649259626865387,2026-09-06T17:21:46
bpi13_incidents,pfm,next_time,all,5282,1,0.6415091156959534,2026-09-06T17:22:15
bpi13_incidents,pfm,next_time,all,5282,2,0.6500240564346313,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,0,0,0,3.618182420730591,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,0,0,1,3.7648377418518066,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,0,0,2,3.7606515884399414,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,10,10,0,2.2445762157440186,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,10,10,1,2.285094738006592,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,10,10,2,2.2090375423431396,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,100,100,0,2.185666084289551,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,100,100,1,2.1991219520568848,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,100,100,2,2.231590986251831,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,1000,1000,0,2.218845844268799,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,1000,1000,1,2.2000246047973633,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,1000,1000,2,2.2245020866394043,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,30,30,0,2.2280795574188232,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,30,30,1,2.1778228282928467,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,30,30,2,2.198336601257324,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,300,300,0,2.2064664363861084,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,300,300,1,2.237520694732666,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,300,300,2,2.3266830444335938,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,5000,5000,0,2.173288583755493,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,5000,5000,1,2.2122132778167725,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,5000,5000,2,2.1552441120147705,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_count,all,5282,0,2.1211345195770264,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_count,all,5282,1,2.152813673019409,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_count,all,5282,2,2.1365315914154053,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,0,0,0,4.378602504730225,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,0,0,1,4.378603935241699,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,0,0,2,4.378602981567383,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,10,10,0,3.3671696186065674,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,10,10,1,3.433156728744507,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,10,10,2,3.5041706562042236,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,100,100,0,3.584012985229492,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,100,100,1,3.5305471420288086,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,100,100,2,3.5747547149658203,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,1000,1000,0,3.3678297996520996,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,1000,1000,1,3.3568758964538574,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,1000,1000,2,3.2417120933532715,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,30,30,0,3.3963658809661865,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,30,30,1,3.5416157245635986,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,30,30,2,3.415888547897339,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,300,300,0,3.2906692028045654,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,300,300,1,3.2673118114471436,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,300,300,2,3.329655647277832,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,5000,5000,0,3.3210270404815674,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,5000,5000,1,3.3604562282562256,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,5000,5000,2,3.4371049404144287,2026-09-06T17:20:33
bpi13_incidents,pfm,remaining_time,all,5282,0,3.339123487472534,2026-09-06T17:21:46
bpi13_incidents,pfm,remaining_time,all,5282,1,3.454047679901123,2026-09-06T17:22:15
bpi13_incidents,pfm,remaining_time,all,5282,2,3.298771381378174,2026-09-06T17:20:33
bpi13_incidents,pfm_ft,future_activity_set,0,0,0,0.19512435793876648,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,0,0,1,0.35175198316574097,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,0,0,2,0.1982014775276184,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,10,10,0,0.8167539238929749,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,10,10,1,0.8401899337768555,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,10,10,2,0.8220791220664978,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,100,100,0,0.831741988658905,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,100,100,1,0.8399930596351624,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,100,100,2,0.8367908596992493,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,1000,1000,0,0.8380976319313049,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,1000,1000,1,0.8504059314727783,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,1000,1000,2,0.8460628390312195,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,30,30,0,0.8199968338012695,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,30,30,1,0.8297817707061768,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,30,30,2,0.8287973999977112,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,300,300,0,0.8478561639785767,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,300,300,1,0.843589723110199,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,300,300,2,0.8456530570983887,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,5000,5000,0,0.8460060358047485,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,5000,5000,1,0.8485099077224731,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,5000,5000,2,0.8500961065292358,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,future_activity_set,all,5282,0,0.8077057003974915,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,future_activity_set,all,5282,1,0.8461606502532959,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,future_activity_set,all,5282,2,0.8351783752441406,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,0,0,0,0.18185333907604218,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,0,0,1,0.1519956737756729,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,0,0,2,0.28790223598480225,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,10,10,0,0.5287747383117676,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,10,10,1,0.5412283539772034,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,10,10,2,0.5233601331710815,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,100,100,0,0.5399907231330872,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,100,100,1,0.5748762488365173,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,100,100,2,0.5674505233764648,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,1000,1000,0,0.577815592288971,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,1000,1000,1,0.5981590151786804,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,1000,1000,2,0.5597153306007385,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,30,30,0,0.5300123691558838,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,30,30,1,0.5423112511634827,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,30,30,2,0.5469523668289185,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,300,300,0,0.5396039485931396,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,300,300,1,0.5761911869049072,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,300,300,2,0.5660581588745117,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,5000,5000,0,0.6046565771102905,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,5000,5000,1,0.601253092288971,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,5000,5000,2,0.5976175665855408,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_3_activities,all,5282,0,0.6002475023269653,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_3_activities,all,5282,1,0.5773515105247498,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_3_activities,all,5282,2,0.5755723714828491,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,0,0,0,0.19437237083911896,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,0,0,1,0.12033673375844955,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,0,0,2,0.23698322474956512,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,10,10,0,0.5088508129119873,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,10,10,1,0.5248227119445801,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,10,10,2,0.5087931752204895,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,100,100,0,0.5137519240379333,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,100,100,1,0.5425820350646973,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,100,100,2,0.5312806367874146,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,1000,1000,0,0.5572853684425354,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,1000,1000,1,0.5583809018135071,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,1000,1000,2,0.5639739632606506,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,30,30,0,0.5143285393714905,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,30,30,1,0.5196909308433533,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,30,30,2,0.5179034471511841,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,300,300,0,0.5353745222091675,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,300,300,1,0.5454073548316956,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,300,300,2,0.5548636317253113,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,5000,5000,0,0.5533068180084229,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,5000,5000,1,0.565761387348175,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,5000,5000,2,0.5616675019264221,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_5_activities,all,5282,0,0.5624170899391174,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_5_activities,all,5282,1,0.5677218437194824,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_5_activities,all,5282,2,0.5548636317253113,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,0,0,0,0.20382282137870789,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,0,0,1,0.019481712952256203,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,0,0,2,0.1376585215330124,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,10,10,0,0.6313177943229675,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,10,10,1,0.6631134152412415,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,10,10,2,0.6335232257843018,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,100,100,0,0.6564969420433044,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,100,100,1,0.7002389430999756,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,100,100,2,0.7035471200942993,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,1000,1000,0,0.7164124250411987,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,1000,1000,1,0.7180665135383606,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,1000,1000,2,0.7149420976638794,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,30,30,0,0.6903142929077148,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,30,30,1,0.6671567559242249,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,30,30,2,0.6504319310188293,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,300,300,0,0.7164124250411987,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,300,300,1,0.7169637680053711,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,300,300,2,0.7055688500404358,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,5000,5000,0,0.7210071682929993,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,5000,5000,1,0.6969307065010071,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,5000,5000,2,0.7050174474716187,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_activity,all,5282,0,0.7009741067886353,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_activity,all,5282,1,0.7096121907234192,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_activity,all,5282,2,0.7186179161071777,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,0,0,0,0.888128399848938,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,0,0,1,0.8881297707557678,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,0,0,2,0.8881298303604126,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,10,10,0,0.6328391432762146,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,10,10,1,0.6712750792503357,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,10,10,2,0.6835185289382935,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,100,100,0,0.632968008518219,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,100,100,1,0.6105676293373108,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,100,100,2,0.5907174944877625,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,1000,1000,0,0.6001765131950378,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,1000,1000,1,0.6092965602874756,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,1000,1000,2,0.601302981376648,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,30,30,0,0.5942082405090332,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,30,30,1,0.6217003464698792,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,30,30,2,0.7098650336265564,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,300,300,0,0.60130375623703,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,300,300,1,0.6166083812713623,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,300,300,2,0.5976415872573853,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,5000,5000,0,0.6090596318244934,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,5000,5000,1,0.6108624339103699,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,5000,5000,2,0.5905842781066895,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,next_time,all,5282,0,0.6281082034111023,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,next_time,all,5282,1,0.6077771186828613,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,next_time,all,5282,2,0.5931389927864075,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,0,0,0,3.618182420730591,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,0,0,1,3.7648377418518066,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,0,0,2,3.7606515884399414,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,10,10,0,2.24717378616333,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,10,10,1,2.1654052734375,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,10,10,2,2.262432336807251,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,100,100,0,2.279531717300415,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,100,100,1,2.2087576389312744,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,100,100,2,2.3350589275360107,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,1000,1000,0,2.129851818084717,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,1000,1000,1,2.128227472305298,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,1000,1000,2,2.172140121459961,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,30,30,0,2.1607518196105957,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,30,30,1,2.1952950954437256,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,30,30,2,2.194044589996338,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,300,300,0,2.3535592555999756,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,300,300,1,2.3426389694213867,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,300,300,2,2.178379774093628,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,5000,5000,0,2.105220317840576,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,5000,5000,1,2.1248741149902344,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,5000,5000,2,2.1064958572387695,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_count,all,5282,0,2.0761985778808594,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_count,all,5282,1,2.1505188941955566,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_count,all,5282,2,2.074639081954956,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,0,0,0,4.378602504730225,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,0,0,1,4.378603935241699,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,0,0,2,4.378602981567383,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,10,10,0,3.437361001968384,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,10,10,1,3.2120797634124756,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,10,10,2,3.344123363494873,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,100,100,0,3.1341066360473633,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,100,100,1,3.2970478534698486,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,100,100,2,3.489928722381592,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,1000,1000,0,3.1533074378967285,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,1000,1000,1,3.1406829357147217,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,1000,1000,2,3.32260799407959,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,30,30,0,3.1186187267303467,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,30,30,1,3.223714590072632,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,30,30,2,3.242478132247925,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,300,300,0,3.1484649181365967,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,300,300,1,3.0443217754364014,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,300,300,2,3.3385579586029053,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,5000,5000,0,3.350811719894409,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,5000,5000,1,3.0955605506896973,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,5000,5000,2,3.1100399494171143,2026-09-06T17:40:29
bpi13_incidents,pfm_ft,remaining_time,all,5282,0,3.227736711502075,2026-09-06T17:35:43
bpi13_incidents,pfm_ft,remaining_time,all,5282,1,3.2955849170684814,2026-09-06T17:32:15
bpi13_incidents,pfm_ft,remaining_time,all,5282,2,3.2544732093811035,2026-09-06T17:40:29
bpi13_incidents,pfm_rft,future_activity_set,0,0,0,0.19512435793876648,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,0,0,1,0.35175198316574097,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,0,0,2,0.1982014775276184,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,10,10,0,0.7982679009437561,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,10,10,1,0.8402208089828491,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,10,10,2,0.8057964444160461,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,100,100,0,0.8003339171409607,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,100,100,1,0.7571154236793518,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,100,100,2,0.8182886838912964,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,1000,1000,0,0.8313754796981812,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,1000,1000,1,0.8416185975074768,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,1000,1000,2,0.8400369882583618,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,30,30,0,0.7995633482933044,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,30,30,1,0.8115119934082031,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,30,30,2,0.8253343105316162,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,300,300,0,0.8361923694610596,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,300,300,1,0.8422978520393372,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,300,300,2,0.8383581042289734,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,5000,5000,0,0.8451317548751831,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,5000,5000,1,0.8394895792007446,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,5000,5000,2,0.8462172746658325,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,future_activity_set,all,5282,0,0.845150887966156,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,future_activity_set,all,5282,1,0.8378575444221497,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,future_activity_set,all,5282,2,0.829733669757843,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,0,0,0,0.18185333907604218,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,0,0,1,0.1519956737756729,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,0,0,2,0.28790223598480225,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,10,10,0,0.5208848714828491,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,10,10,1,0.5252939462661743,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,10,10,2,0.5234375,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,100,100,0,0.5225092768669128,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,100,100,1,0.5245977640151978,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,100,100,2,0.5246751308441162,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,1000,1000,0,0.5860921740531921,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,1000,1000,1,0.5549195408821106,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,1000,1000,2,0.5407642126083374,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,30,30,0,0.5542234182357788,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,30,30,1,0.5251392126083374,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,30,30,2,0.5198019742965698,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,300,300,0,0.5211169719696045,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,300,300,1,0.5326423048973083,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,300,300,2,0.525835394859314,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,5000,5000,0,0.5774288177490234,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,5000,5000,1,0.5634282231330872,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,5000,5000,2,0.5584776997566223,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_3_activities,all,5282,0,0.5429300665855408,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_3_activities,all,5282,1,0.5614944100379944,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_3_activities,all,5282,2,0.546565592288971,2026-09-07T21:37:29
bpi13_incidents,pfm_rft,next_5_activities,0,0,0,0.19437237083911896,2026-09-07T21:35:54
bpi13_incidents,pfm_rft,next_5_activities,0,0,1,0.12033673375844955,2026-09-07T21:38:58
bpi13_incidents,pfm_rft,next_5_activities,0,0,2,0.23698322474956512,2026-09-07T21:37:29
